"State Name",,,,,"Alignment Pass/Fail",Variables,Variables,Variables,Variables,Variables,Variables,Variables,Variables,Variables,Variables,Variables,Variables,Variables,Variables,Variables,Variables,Variables,Variables
"Step Name",,,,,"Alignment Status","Inspection Variable","Inspection Variable","Inspection Variable","Inspection Variable","Inspection Variable","Inspection Variable","Inspection Variable","Inspection Variable","Inspection Variable","Inspection Variable","Inspection Variable","Inspection Variable","Inspection Variable","Inspection Variable","Inspection Variable","Inspection Variable","Inspection Variable","Inspection Variable"
"Result Name",,,,,"Step Status",01_Product,"02_Alignment Score",03_Row,04_Column,"05_Device ID",06_Header,"07_Lot ID","08_Manual Pass Fail","09_Max Corner Void","10_Max Void","11_Mean Void","12_Median Void","13_Void Score","14_Device Status","15_MES ID",16_X,17_Y,Tool
Units,,,,,,,,,,,,,,,,,,,,,,,
Iteration,Date,Time,"Time (milliseconds)",Status
1,2/11/2021,"4:00:17 PM",148,Pass,Pass,TEM70,875.13507,17.00000,2.00000,194.00000,BH,MD21-09199,na,0.00000,34.83333,7.09611,1.12500,0.00000,Pass,194.00000,2108.33813,1309.68213,CSAM2
1,2/11/2021,"4:00:17 PM",165,Pass,Pass,TEM70,883.72290,17.00000,3.00000,195.00000,BH,MD21-09199,na,0.00000,34.83333,6.72111,0.75000,0.00000,Pass,195.00000,1928.45337,1309.17480,CSAM2
1,2/11/2021,"4:00:17 PM",182,Pass,Pass,TEM70,872.24457,17.00000,4.00000,196.00000,BH,MD21-09199,na,0.00000,34.83333,9.13000,4.41667,0.00000,Pass,196.00000,1748.58411,1308.49561,CSAM2
1,2/11/2021,"4:00:17 PM",198,Pass,Pass,TEM70,882.17792,17.00000,5.00000,197.00000,BH,MD21-09199,na,0.00000,34.83333,8.76833,3.33333,0.00000,Pass,197.00000,1568.10425,1307.34180,CSAM2
1,2/11/2021,"4:00:17 PM",215,Pass,Pass,TEM70,870.13177,17.00000,6.00000,198.00000,BH,MD21-09199,Pass,0.00000,38.52778,10.56167,4.56944,0.00000,Pass,198.00000,1389.08289,1307.21899,CSAM2
1,2/11/2021,"4:00:17 PM",231,Pass,Pass,TEM70,888.59485,17.00000,7.00000,199.00000,BH,MD21-09199,Pass,0.00000,36.36111,7.93556,2.11111,0.00000,Pass,199.00000,1207.63135,1305.76819,CSAM2
1,2/11/2021,"4:00:17 PM",248,Pass,Pass,TEM70,887.06500,17.00000,8.00000,200.00000,BH,MD21-09199,na,0.00000,34.83333,8.50944,2.56944,0.00000,Pass,200.00000,1029.11475,1305.81628,CSAM2
1,2/11/2021,"4:00:17 PM",265,Pass,Pass,TEM70,892.80029,17.00000,9.00000,201.00000,BH,MD21-09199,na,0.00000,34.94444,7.21889,1.55556,0.00000,Pass,201.00000,848.05371,1304.63721,CSAM2
1,2/11/2021,"4:00:17 PM",282,Pass,Pass,TEM70,893.36743,17.00000,10.00000,202.00000,BH,MD21-09199,na,0.00000,34.83333,7.91278,2.13889,0.00000,Pass,202.00000,668.43030,1304.09045,CSAM2
1,2/11/2021,"4:00:17 PM",298,Pass,Pass,TEM70,854.36322,17.00000,11.00000,203.00000,BH,MD21-09199,na,0.00000,34.83333,8.82333,4.72222,0.00000,Pass,203.00000,488.65997,1303.95801,CSAM2
1,2/11/2021,"4:00:17 PM",316,Pass,Pass,TEM70,828.29388,17.00000,12.00000,204.00000,BH,MD21-09199,na,0.00000,34.83333,8.19444,2.81944,0.00000,Pass,204.00000,307.39185,1301.66370,CSAM2
1,2/11/2021,"4:00:17 PM",332,Pass,Pass,TEM70,889.04944,18.00000,1.00000,205.00000,BH,MD21-09199,na,0.00000,34.83333,7.34944,1.80556,0.00000,Pass,216.00000,2288.30811,1383.11755,CSAM2
1,2/11/2021,"4:00:17 PM",349,Pass,Pass,TEM70,875.33057,18.00000,2.00000,206.00000,BH,MD21-09199,na,0.00000,34.83333,7.06278,1.75000,0.00000,Pass,215.00000,2107.82935,1382.31836,CSAM2
1,2/11/2021,"4:00:17 PM",366,Pass,Pass,TEM70,876.80707,18.00000,3.00000,207.00000,BH,MD21-09199,na,0.00000,34.83333,7.52667,1.84722,0.00000,Pass,214.00000,1928.20569,1381.31506,CSAM2
1,2/11/2021,"4:00:17 PM",382,Pass,Pass,TEM70,883.57397,18.00000,4.00000,208.00000,BH,MD21-09199,na,0.00000,34.83333,7.64667,1.93056,0.00000,Pass,213.00000,1748.27271,1380.91760,CSAM2
1,2/11/2021,"4:00:17 PM",399,Pass,Pass,TEM70,854.85913,18.00000,5.00000,209.00000,BH,MD21-09199,Pass,0.00000,39.11111,11.41667,9.68056,0.00000,Pass,212.00000,1567.90759,1379.43237,CSAM2
1,2/11/2021,"4:00:17 PM",416,Pass,Pass,TEM70,869.43164,18.00000,6.00000,210.00000,BH,MD21-09199,Pass,0.00000,36.05556,9.72833,4.48611,0.00000,Pass,211.00000,1388.78760,1379.45935,CSAM2
1,2/11/2021,"4:00:17 PM",434,Pass,Pass,TEM70,858.53809,18.00000,7.00000,211.00000,BH,MD21-09199,na,0.00000,34.91667,10.14778,6.11111,0.00000,Pass,210.00000,1207.56763,1377.88489,CSAM2
1,2/11/2021,"4:00:17 PM",451,Pass,Pass,TEM70,882.35352,18.00000,8.00000,212.00000,BH,MD21-09199,na,0.00000,34.83333,7.45722,0.58333,0.00000,Pass,209.00000,1028.75879,1378.23523,CSAM2
1,2/11/2021,"4:00:17 PM",468,Pass,Pass,TEM70,894.44397,18.00000,9.00000,213.00000,BH,MD21-09199,na,0.00000,34.83333,7.07167,1.02778,0.00000,Pass,208.00000,847.75208,1376.91467,CSAM2
1,2/11/2021,"4:00:17 PM",484,Pass,Pass,TEM70,847.05609,18.00000,10.00000,214.00000,BH,MD21-09199,na,0.00000,34.83333,9.26389,4.45833,0.00000,Pass,207.00000,668.19678,1376.47351,CSAM2
1,2/11/2021,"4:00:17 PM",501,Pass,Pass,TEM70,852.49738,18.00000,11.00000,215.00000,BH,MD21-09199,Pass,0.00000,36.88889,9.03778,2.90278,0.00000,Pass,206.00000,488.41574,1376.12488,CSAM2
1,2/11/2021,"4:00:17 PM",517,Pass,Pass,TEM70,817.10535,18.00000,12.00000,216.00000,BH,MD21-09199,Pass,0.00000,35.44444,9.34222,3.69444,0.00000,Pass,205.00000,307.15378,1374.09155,CSAM2
1,2/11/2021,"4:00:17 PM",534,Pass,Pass,TEM70,885.71027,19.00000,1.00000,217.00000,BH,MD21-09199,na,0.00000,34.83333,7.10889,1.66667,0.00000,Pass,217.00000,2288.12354,1455.41150,CSAM2
1,2/11/2021,"4:00:17 PM",552,Pass,Pass,TEM70,880.13910,19.00000,2.00000,218.00000,BH,MD21-09199,na,0.00000,34.83333,7.23889,1.97222,0.00000,Pass,218.00000,2107.74194,1454.66614,CSAM2
1,2/11/2021,"4:00:17 PM",568,Pass,Pass,TEM70,877.76453,19.00000,3.00000,219.00000,BH,MD21-09199,na,0.00000,34.83333,6.77722,1.26389,0.00000,Pass,219.00000,1927.94373,1454.04358,CSAM2
1,2/11/2021,"4:00:17 PM",585,Pass,Pass,TEM70,897.76147,19.00000,4.00000,220.00000,BH,MD21-09199,na,0.00000,34.83333,8.41444,2.91667,0.00000,Pass,220.00000,1748.06653,1453.23364,CSAM2
1,2/11/2021,"4:00:17 PM",602,Pass,Pass,TEM70,870.95276,19.00000,5.00000,221.00000,BH,MD21-09199,Fail,0.00000,37.38889,8.48389,1.87500,9.00000,Fail,221.00000,1567.56335,1452.25024,CSAM2
1,2/11/2021,"4:00:17 PM",619,Pass,Pass,TEM70,898.61682,19.00000,6.00000,222.00000,BH,MD21-09199,na,0.00000,34.83333,7.13056,0.98611,0.00000,Pass,222.00000,1388.49731,1452.02698,CSAM2
1,2/11/2021,"4:00:17 PM",636,Pass,Pass,TEM70,887.61914,19.00000,7.00000,223.00000,BH,MD21-09199,na,0.00000,34.83333,7.79333,3.48611,0.00000,Pass,223.00000,1207.25122,1450.66296,CSAM2
1,2/11/2021,"4:00:17 PM",653,Pass,Pass,TEM70,892.17010,19.00000,8.00000,224.00000,BH,MD21-09199,na,0.00000,34.83333,7.27722,1.09722,0.00000,Pass,224.00000,1028.56689,1450.66626,CSAM2
1,2/11/2021,"4:00:17 PM",670,Pass,Pass,TEM70,906.36572,19.00000,9.00000,225.00000,BH,MD21-09199,na,0.00000,34.83333,6.62389,0.48611,0.00000,Pass,225.00000,847.58142,1449.25098,CSAM2
1,2/11/2021,"4:00:17 PM",687,Pass,Pass,TEM70,895.49695,19.00000,10.00000,226.00000,BH,MD21-09199,Fail,0.00000,50.19444,9.88889,4.48611,9.00000,Fail,226.00000,668.08154,1448.88354,CSAM2
1,2/11/2021,"4:00:17 PM",705,Pass,Pass,TEM70,863.72083,19.00000,11.00000,227.00000,BH,MD21-09199,na,0.00000,34.91667,9.31889,4.58333,0.00000,Pass,227.00000,488.08243,1448.60681,CSAM2
1,2/11/2021,"4:00:17 PM",721,Pass,Pass,TEM70,816.06061,19.00000,12.00000,228.00000,BH,MD21-09199,na,0.00000,34.83333,8.03944,2.84722,0.00000,Pass,228.00000,306.90384,1446.39978,CSAM2
1,2/11/2021,"4:00:17 PM",739,Pass,Pass,TEM70,883.46277,20.00000,1.00000,229.00000,BH,MD21-09199,na,0.00000,34.83333,6.71389,1.18056,0.00000,Pass,240.00000,2287.80835,1527.61011,CSAM2
1,2/11/2021,"4:00:17 PM",756,Pass,Pass,TEM70,891.95123,20.00000,2.00000,230.00000,BH,MD21-09199,na,0.00000,34.83333,7.28500,0.69444,0.00000,Pass,239.00000,2107.42236,1526.84045,CSAM2
1,2/11/2021,"4:00:17 PM",773,Pass,Pass,TEM70,871.09058,20.00000,3.00000,231.00000,BH,MD21-09199,na,0.00000,34.83333,6.76278,1.40278,0.00000,Pass,238.00000,1927.66150,1526.18945,CSAM2
1,2/11/2021,"4:00:17 PM",790,Pass,Pass,TEM70,875.90143,20.00000,4.00000,232.00000,BH,MD21-09199,Pass,0.00000,45.33333,8.56222,2.23611,0.00000,Pass,237.00000,1747.64197,1525.35437,CSAM2
1,2/11/2021,"4:00:17 PM",807,Pass,Pass,TEM70,890.08105,20.00000,5.00000,233.00000,BH,MD21-09199,na,0.00000,34.83333,8.35611,4.18056,0.00000,Pass,236.00000,1567.36707,1524.43811,CSAM2
1,2/11/2021,"4:00:17 PM",825,Pass,Pass,TEM70,874.39764,20.00000,6.00000,234.00000,BH,MD21-09199,na,0.00000,34.83333,8.57944,3.00000,0.00000,Pass,235.00000,1388.15454,1524.41980,CSAM2
1,2/11/2021,"4:00:17 PM",843,Pass,Pass,TEM70,882.56445,20.00000,7.00000,235.00000,BH,MD21-09199,Pass,0.00000,46.61111,11.72833,6.06944,0.00000,Pass,234.00000,1207.02747,1522.86011,CSAM2
1,2/11/2021,"4:00:17 PM",860,Pass,Pass,TEM70,889.59912,20.00000,8.00000,236.00000,BH,MD21-09199,na,0.00000,34.83333,9.01222,5.51389,0.00000,Pass,233.00000,1028.38013,1522.89966,CSAM2
1,2/11/2021,"4:00:17 PM",877,Pass,Pass,TEM70,870.20612,20.00000,9.00000,237.00000,BH,MD21-09199,na,0.00000,34.83333,7.78500,2.52778,0.00000,Pass,232.00000,847.16589,1521.46936,CSAM2
1,2/11/2021,"4:00:17 PM",893,Pass,Pass,TEM70,885.49402,20.00000,10.00000,238.00000,BH,MD21-09199,na,0.00000,34.83333,8.51056,2.72222,0.00000,Pass,231.00000,667.59222,1521.00391,CSAM2
1,2/11/2021,"4:00:17 PM",910,Pass,Pass,TEM70,862.95770,20.00000,11.00000,239.00000,BH,MD21-09199,na,0.00000,34.83333,8.34667,3.44444,0.00000,Pass,230.00000,487.86688,1520.75037,CSAM2
1,2/11/2021,"4:00:17 PM",927,Pass,Pass,TEM70,825.17096,20.00000,12.00000,240.00000,BH,MD21-09199,na,0.00000,34.83333,8.08111,1.84722,0.00000,Pass,229.00000,306.76044,1518.64929,CSAM2
1,2/11/2021,"4:00:17 PM",945,Pass,Pass,TEM70,891.29199,21.00000,1.00000,241.00000,BH,MD21-09199,na,0.00000,34.83333,6.94333,1.68056,0.00000,Pass,241.00000,2287.47021,1600.43787,CSAM2
1,2/11/2021,"4:00:17 PM",962,Pass,Pass,TEM70,871.72815,21.00000,2.00000,242.00000,BH,MD21-09199,na,0.00000,34.83333,7.15111,1.66667,0.00000,Pass,242.00000,2107.12476,1599.27844,CSAM2
1,2/11/2021,"4:00:17 PM",979,Pass,Pass,TEM70,886.33197,21.00000,3.00000,243.00000,BH,MD21-09199,na,0.00000,34.83333,7.07833,1.19444,0.00000,Pass,243.00000,1927.25903,1598.84692,CSAM2
1,2/11/2021,"4:00:17 PM",996,Pass,Pass,TEM70,884.58746,21.00000,4.00000,244.00000,BH,MD21-09199,na,0.00000,34.83333,7.83167,1.83333,0.00000,Pass,244.00000,1747.28931,1598.19519,CSAM2
1,2/11/2021,"4:00:18 PM",013,Pass,Pass,TEM70,889.35706,21.00000,5.00000,245.00000,BH,MD21-09199,na,0.00000,34.83333,8.21222,3.05556,0.00000,Pass,245.00000,1567.09131,1596.90906,CSAM2
1,2/11/2021,"4:00:18 PM",031,Pass,Pass,TEM70,890.83142,21.00000,6.00000,246.00000,BH,MD21-09199,Fail,0.00000,71.36111,11.57444,5.51389,9.00000,Fail,246.00000,1387.80200,1596.99402,CSAM2
1,2/11/2021,"4:00:18 PM",050,Pass,Pass,TEM70,878.90533,21.00000,7.00000,247.00000,BH,MD21-09199,na,0.00000,34.83333,7.69333,2.26389,0.00000,Pass,247.00000,1206.58374,1595.33081,CSAM2
1,2/11/2021,"4:00:18 PM",067,Pass,Pass,TEM70,879.57135,21.00000,8.00000,248.00000,BH,MD21-09199,na,0.00000,34.83333,7.45833,1.44444,0.00000,Pass,248.00000,1027.96875,1595.32434,CSAM2
1,2/11/2021,"4:00:18 PM",084,Pass,Pass,TEM70,871.79431,21.00000,9.00000,249.00000,BH,MD21-09199,na,0.00000,34.83333,8.93111,2.97222,0.00000,Pass,249.00000,846.73315,1594.32190,CSAM2
1,2/11/2021,"4:00:18 PM",101,Pass,Pass,TEM70,867.33350,21.00000,10.00000,250.00000,BH,MD21-09199,na,0.00000,34.83333,7.50833,2.00000,0.00000,Pass,250.00000,667.34076,1593.64465,CSAM2
1,2/11/2021,"4:00:18 PM",118,Pass,Pass,TEM70,846.66144,21.00000,11.00000,251.00000,BH,MD21-09199,Fail,0.00000,55.88889,9.59111,2.81944,9.00000,Fail,251.00000,487.41351,1593.31409,CSAM2
1,2/11/2021,"4:00:18 PM",136,Pass,Pass,TEM70,822.16321,21.00000,12.00000,252.00000,BH,MD21-09199,na,0.00000,34.83333,8.43444,3.19444,0.00000,Pass,252.00000,306.39206,1591.24463,CSAM2
1,2/11/2021,"4:00:18 PM",154,Pass,Pass,TEM70,890.92908,22.00000,1.00000,253.00000,BH,MD21-09199,na,0.00000,34.83333,6.97611,1.55556,0.00000,Pass,264.00000,2287.18530,1672.92432,CSAM2
1,2/11/2021,"4:00:18 PM",171,Pass,Pass,TEM70,881.72815,22.00000,2.00000,254.00000,BH,MD21-09199,na,0.00000,34.83333,6.85611,0.02778,0.00000,Pass,263.00000,2106.88770,1671.90222,CSAM2
1,2/11/2021,"4:00:18 PM",189,Pass,Pass,TEM70,878.41492,22.00000,3.00000,255.00000,BH,MD21-09199,na,0.00000,34.83333,6.98833,1.41667,0.00000,Pass,262.00000,1927.09875,1671.21045,CSAM2
1,2/11/2021,"4:00:18 PM",206,Pass,Pass,TEM70,874.87994,22.00000,4.00000,256.00000,BH,MD21-09199,Fail,0.00000,61.83333,9.36389,3.52778,9.00000,Fail,261.00000,1747.13501,1670.58643,CSAM2
1,2/11/2021,"4:00:18 PM",224,Pass,Pass,TEM70,882.79358,22.00000,5.00000,257.00000,BH,MD21-09199,na,0.00000,34.83333,7.03222,0.55556,0.00000,Pass,260.00000,1566.61792,1669.32739,CSAM2
1,2/11/2021,"4:00:18 PM",241,Pass,Pass,TEM70,875.74847,22.00000,6.00000,258.00000,BH,MD21-09199,Fail,0.00000,39.30556,11.33667,4.80556,9.00000,Fail,259.00000,1387.52161,1669.25012,CSAM2
1,2/11/2021,"4:00:18 PM",259,Pass,Pass,TEM70,878.30878,22.00000,7.00000,259.00000,BH,MD21-09199,Fail,0.00000,37.55556,9.88444,5.80556,9.00000,Fail,258.00000,1206.31580,1667.65845,CSAM2
1,2/11/2021,"4:00:18 PM",277,Pass,Pass,TEM70,875.35059,22.00000,8.00000,260.00000,BH,MD21-09199,na,0.00000,34.83333,8.54389,1.72222,0.00000,Pass,257.00000,1027.64087,1668.05286,CSAM2
1,2/11/2021,"4:00:18 PM",294,Pass,Pass,TEM70,880.67877,22.00000,9.00000,261.00000,BH,MD21-09199,na,0.00000,34.83333,8.05778,3.73611,0.00000,Pass,256.00000,846.55737,1666.82214,CSAM2
1,2/11/2021,"4:00:18 PM",312,Pass,Pass,TEM70,853.84241,22.00000,10.00000,262.00000,BH,MD21-09199,na,0.00000,34.86111,7.78389,2.81944,0.00000,Pass,255.00000,667.15015,1666.08435,CSAM2
1,2/11/2021,"4:00:18 PM",329,Pass,Pass,TEM70,840.81073,22.00000,11.00000,263.00000,BH,MD21-09199,Pass,0.00000,38.08333,9.11944,3.38889,0.00000,Pass,254.00000,487.11319,1665.81274,CSAM2
1,2/11/2021,"4:00:18 PM",346,Pass,Pass,TEM70,813.26495,22.00000,12.00000,264.00000,BH,MD21-09199,Fail,0.00000,44.58333,9.76500,4.54167,9.00000,Fail,253.00000,306.11386,1663.64478,CSAM2
1,2/11/2021,"4:00:18 PM",364,Pass,Pass,TEM70,893.68274,23.00000,1.00000,265.00000,BH,MD21-09199,na,0.00000,34.83333,6.88167,0.95833,0.00000,Pass,265.00000,2286.81396,1744.96240,CSAM2
1,2/11/2021,"4:00:18 PM",381,Pass,Pass,TEM70,893.21417,23.00000,2.00000,266.00000,BH,MD21-09199,na,0.00000,34.83333,7.05667,0.77778,0.00000,Pass,266.00000,2106.58105,1743.99390,CSAM2
1,2/11/2021,"4:00:18 PM",399,Pass,Pass,TEM70,885.98450,23.00000,3.00000,267.00000,BH,MD21-09199,na,0.00000,34.83333,6.70722,0.13889,0.00000,Pass,267.00000,1926.76477,1743.40198,CSAM2
1,2/11/2021,"4:00:18 PM",417,Pass,Pass,TEM70,891.42389,23.00000,4.00000,268.00000,BH,MD21-09199,na,0.00000,34.83333,6.79444,0.58333,0.00000,Pass,268.00000,1746.88184,1742.74268,CSAM2
1,2/11/2021,"4:00:18 PM",434,Pass,Pass,TEM70,896.18341,23.00000,5.00000,269.00000,BH,MD21-09199,na,0.00000,34.83333,7.96167,3.72222,0.00000,Pass,269.00000,1566.43396,1741.60889,CSAM2
1,2/11/2021,"4:00:18 PM",455,Pass,Pass,TEM70,886.66931,23.00000,6.00000,270.00000,BH,MD21-09199,na,0.00000,34.83333,7.74444,2.75000,0.00000,Pass,270.00000,1387.22827,1741.51074,CSAM2
1,2/11/2021,"4:00:18 PM",473,Pass,Pass,TEM70,893.97400,23.00000,7.00000,271.00000,BH,MD21-09199,Fail,0.00000,52.08333,9.75722,2.87500,9.00000,Fail,271.00000,1206.12842,1739.93970,CSAM2
1,2/11/2021,"4:00:18 PM",490,Pass,Pass,TEM70,881.62463,23.00000,8.00000,272.00000,BH,MD21-09199,na,0.00000,34.83333,7.14278,1.66667,0.00000,Pass,272.00000,1027.39294,1740.22046,CSAM2
1,2/11/2021,"4:00:18 PM",508,Pass,Pass,TEM70,895.27795,23.00000,9.00000,273.00000,BH,MD21-09199,na,0.00000,34.83333,7.23667,1.77778,0.00000,Pass,273.00000,846.27008,1738.78308,CSAM2
1,2/11/2021,"4:00:18 PM",525,Pass,Pass,TEM70,876.22357,23.00000,10.00000,274.00000,BH,MD21-09199,na,0.00000,34.83333,7.12667,1.66667,0.00000,Pass,274.00000,666.85059,1738.33679,CSAM2
1,2/11/2021,"4:00:18 PM",544,Pass,Pass,TEM70,838.97424,23.00000,11.00000,275.00000,BH,MD21-09199,na,0.00000,34.83333,7.63778,1.81944,0.00000,Pass,275.00000,486.86273,1738.03418,CSAM2
1,2/11/2021,"4:00:18 PM",562,Pass,Pass,TEM70,811.78772,23.00000,12.00000,276.00000,BH,MD21-09199,na,0.00000,34.83333,7.62889,1.65278,0.00000,Pass,276.00000,305.90121,1735.78052,CSAM2
1,2/11/2021,"4:00:18 PM",580,Pass,Pass,TEM70,882.60516,24.00000,1.00000,277.00000,BH,MD21-09199,na,0.00000,34.88889,6.59278,0.19444,0.00000,Pass,288.00000,2286.57715,1817.44226,CSAM2
1,2/11/2021,"4:00:18 PM",597,Pass,Pass,TEM70,904.76874,24.00000,2.00000,278.00000,BH,MD21-09199,na,0.00000,34.83333,6.99500,1.20833,0.00000,Pass,287.00000,2106.38647,1816.71082,CSAM2
1,2/11/2021,"4:00:18 PM",615,Pass,Pass,TEM70,889.11200,24.00000,3.00000,279.00000,BH,MD21-09199,na,0.00000,34.83333,6.71056,0.15278,0.00000,Pass,286.00000,1926.54810,1816.00867,CSAM2
1,2/11/2021,"4:00:18 PM",633,Pass,Pass,TEM70,894.17700,24.00000,4.00000,280.00000,BH,MD21-09199,na,0.00000,34.83333,6.78167,1.52778,0.00000,Pass,285.00000,1746.49280,1815.15100,CSAM2
1,2/11/2021,"4:00:18 PM",651,Pass,Pass,TEM70,883.05328,24.00000,5.00000,281.00000,BH,MD21-09199,na,0.00000,34.83333,7.67278,1.79167,0.00000,Pass,284.00000,1566.24060,1814.26965,CSAM2
1,2/11/2021,"4:00:18 PM",668,Pass,Pass,TEM70,879.28046,24.00000,6.00000,282.00000,BH,MD21-09199,Pass,0.00000,35.16667,8.75056,2.69444,0.00000,Pass,283.00000,1387.03210,1814.16772,CSAM2
1,2/11/2021,"4:00:18 PM",686,Pass,Pass,TEM70,888.19153,24.00000,7.00000,283.00000,BH,MD21-09199,na,0.00000,34.83333,8.54000,3.62500,0.00000,Pass,282.00000,1205.89587,1812.62903,CSAM2
1,2/11/2021,"4:00:18 PM",704,Pass,Pass,TEM70,882.36011,24.00000,8.00000,284.00000,BH,MD21-09199,na,0.00000,34.83333,7.16722,1.66667,0.00000,Pass,281.00000,1027.06396,1812.75952,CSAM2
1,2/11/2021,"4:00:18 PM",721,Pass,Pass,TEM70,888.56421,24.00000,9.00000,285.00000,BH,MD21-09199,na,0.00000,34.83333,6.53111,0.05556,0.00000,Pass,280.00000,845.99902,1811.26038,CSAM2
1,2/11/2021,"4:00:18 PM",738,Pass,Pass,TEM70,889.50134,24.00000,10.00000,286.00000,BH,MD21-09199,na,0.00000,34.83333,7.53444,1.84722,0.00000,Pass,279.00000,666.49353,1810.87451,CSAM2
1,2/11/2021,"4:00:18 PM",756,Pass,Pass,TEM70,863.24048,24.00000,11.00000,287.00000,BH,MD21-09199,na,0.00000,34.83333,7.79000,2.44444,0.00000,Pass,278.00000,486.74792,1810.69507,CSAM2
1,2/11/2021,"4:00:18 PM",774,Pass,Pass,TEM70,817.08936,24.00000,12.00000,288.00000,BH,MD21-09199,na,0.00000,34.83333,7.19167,1.66667,0.00000,Pass,277.00000,305.60846,1808.27429,CSAM2
1,2/11/2021,"4:00:18 PM",792,Pass,Pass,TEM70,892.84625,25.00000,1.00000,289.00000,BH,MD21-09199,na,0.00000,34.83333,6.87500,1.70833,0.00000,Pass,289.00000,2286.32275,1889.68884,CSAM2
1,2/11/2021,"4:00:18 PM",810,Pass,Pass,TEM70,894.25360,25.00000,2.00000,290.00000,BH,MD21-09199,na,0.00000,77.66667,13.94000,3.72222,0.00000,Fail,290.00000,2106.08813,1888.84241,CSAM2
1,2/11/2021,"4:00:18 PM",827,Pass,Pass,TEM70,887.59106,25.00000,3.00000,291.00000,BH,MD21-09199,na,0.00000,34.83333,6.64278,0.22222,0.00000,Pass,291.00000,1926.29248,1888.29224,CSAM2
1,2/11/2021,"4:00:18 PM",845,Pass,Pass,TEM70,888.21118,25.00000,4.00000,292.00000,BH,MD21-09199,na,0.00000,34.83333,6.82556,0.29167,0.00000,Pass,292.00000,1746.21313,1887.38550,CSAM2
1,2/11/2021,"4:00:18 PM",863,Pass,Pass,TEM70,891.65771,25.00000,5.00000,293.00000,BH,MD21-09199,na,0.00000,34.83333,7.15056,1.70833,0.00000,Pass,293.00000,1565.90356,1886.52393,CSAM2
1,2/11/2021,"4:00:18 PM",881,Pass,Pass,TEM70,899.25336,25.00000,6.00000,294.00000,BH,MD21-09199,na,0.00000,34.83333,6.90611,0.98611,0.00000,Pass,294.00000,1386.73474,1886.36987,CSAM2
1,2/11/2021,"4:00:18 PM",898,Pass,Pass,TEM70,900.90698,25.00000,7.00000,295.00000,BH,MD21-09199,Fail,0.00000,35.83333,8.07944,2.90278,9.00000,Fail,295.00000,1205.53906,1884.79114,CSAM2
1,2/11/2021,"4:00:18 PM",916,Pass,Pass,TEM70,899.20190,25.00000,8.00000,296.00000,BH,MD21-09199,na,0.00000,34.83333,7.05611,1.54167,0.00000,Pass,296.00000,1026.77893,1884.98486,CSAM2
1,2/11/2021,"4:00:18 PM",934,Pass,Pass,TEM70,882.02942,25.00000,9.00000,297.00000,BH,MD21-09199,na,0.00000,34.83333,6.59889,0.25000,0.00000,Pass,297.00000,845.63940,1883.51221,CSAM2
1,2/11/2021,"4:00:18 PM",953,Pass,Pass,TEM70,888.49084,25.00000,10.00000,298.00000,BH,MD21-09199,na,0.00000,34.83333,7.13389,1.66667,0.00000,Pass,298.00000,666.23370,1883.09326,CSAM2
1,2/11/2021,"4:00:18 PM",970,Pass,Pass,TEM70,858.30737,25.00000,11.00000,299.00000,BH,MD21-09199,Pass,0.00000,35.16667,7.78389,2.45833,0.00000,Pass,299.00000,486.29941,1882.68323,CSAM2
1,2/11/2021,"4:00:18 PM",988,Pass,Pass,TEM70,819.61908,25.00000,12.00000,300.00000,BH,MD21-09199,na,0.00000,34.83333,7.99833,2.52778,0.00000,Pass,300.00000,305.35370,1880.52527,CSAM2
1,2/11/2021,"4:00:19 PM",006,Pass,Pass,TEM70,888.68140,26.00000,1.00000,301.00000,BH,MD21-09199,na,0.00000,34.83333,6.80278,1.01389,0.00000,Pass,312.00000,2286.10059,1962.30725,CSAM2
1,2/11/2021,"4:00:19 PM",024,Pass,Pass,TEM70,895.71448,26.00000,2.00000,302.00000,BH,MD21-09199,na,0.00000,34.83333,6.55722,0.02778,0.00000,Pass,311.00000,2105.69214,1961.12976,CSAM2
1,2/11/2021,"4:00:19 PM",041,Pass,Pass,TEM70,892.50513,26.00000,3.00000,303.00000,BH,MD21-09199,na,0.00000,34.83333,6.59278,0.13889,0.00000,Pass,310.00000,1925.95935,1960.79907,CSAM2
1,2/11/2021,"4:00:19 PM",059,Pass,Pass,TEM70,880.45282,26.00000,4.00000,304.00000,BH,MD21-09199,na,0.00000,34.86111,7.07778,0.29167,0.00000,Pass,309.00000,1745.82800,1959.95203,CSAM2
1,2/11/2021,"4:00:19 PM",077,Pass,Pass,TEM70,888.70361,26.00000,5.00000,305.00000,BH,MD21-09199,na,0.00000,34.83333,6.98333,0.72222,0.00000,Pass,308.00000,1565.61938,1958.99219,CSAM2
1,2/11/2021,"4:00:19 PM",095,Pass,Pass,TEM70,891.31500,26.00000,6.00000,306.00000,BH,MD21-09199,na,0.00000,34.83333,7.67111,3.31944,0.00000,Pass,307.00000,1386.38831,1958.89905,CSAM2
1,2/11/2021,"4:00:19 PM",113,Pass,Pass,TEM70,893.98700,26.00000,7.00000,307.00000,BH,MD21-09199,na,0.00000,34.83333,7.39000,1.84722,0.00000,Pass,306.00000,1205.21692,1957.13696,CSAM2
